QTD000176	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000176.credible_sets.tsv.gz
QTD000177	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000177.credible_sets.tsv.gz
QTD000178	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000178.credible_sets.tsv.gz
QTD000179	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000179.credible_sets.tsv.gz
QTD000180	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000180.credible_sets.tsv.gz
QTD000181	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000181.credible_sets.tsv.gz
QTD000182	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000182.credible_sets.tsv.gz
QTD000183	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000183.credible_sets.tsv.gz
QTD000184	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000184.credible_sets.tsv.gz
QTD000185	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000185.credible_sets.tsv.gz
QTD000186	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000186.credible_sets.tsv.gz
QTD000187	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000187.credible_sets.tsv.gz
QTD000188	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000188.credible_sets.tsv.gz
QTD000189	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000189.credible_sets.tsv.gz
QTD000190	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000190.credible_sets.tsv.gz
QTD000191	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000191.credible_sets.tsv.gz
QTD000192	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000192.credible_sets.tsv.gz
QTD000193	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000193.credible_sets.tsv.gz
QTD000194	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000194.credible_sets.tsv.gz
QTD000195	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000195.credible_sets.tsv.gz
QTD000196	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000196.credible_sets.tsv.gz
QTD000197	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000197.credible_sets.tsv.gz
QTD000198	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000198.credible_sets.tsv.gz
QTD000199	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000199.credible_sets.tsv.gz
QTD000200	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000200.credible_sets.tsv.gz
QTD000201	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000201.credible_sets.tsv.gz
QTD000202	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000202.credible_sets.tsv.gz
QTD000203	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000203.credible_sets.tsv.gz
QTD000204	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000204.credible_sets.tsv.gz
QTD000205	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000205.credible_sets.tsv.gz
QTD000206	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000206.credible_sets.tsv.gz
QTD000207	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000207.credible_sets.tsv.gz
QTD000208	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000208.credible_sets.tsv.gz
QTD000209	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000209.credible_sets.tsv.gz
QTD000210	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000210.credible_sets.tsv.gz
QTD000211	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000211.credible_sets.tsv.gz
QTD000212	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000212.credible_sets.tsv.gz
QTD000213	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000213.credible_sets.tsv.gz
QTD000214	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000214.credible_sets.tsv.gz
QTD000215	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000215.credible_sets.tsv.gz
QTD000216	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000216.credible_sets.tsv.gz
QTD000217	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000217.credible_sets.tsv.gz
QTD000218	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000218.credible_sets.tsv.gz
QTD000219	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000219.credible_sets.tsv.gz
QTD000220	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000220.credible_sets.tsv.gz
QTD000221	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000221.credible_sets.tsv.gz
QTD000222	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000222.credible_sets.tsv.gz
QTD000223	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000223.credible_sets.tsv.gz
QTD000224	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000224.credible_sets.tsv.gz
QTD000225	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000225.credible_sets.tsv.gz
QTD000226	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000226.credible_sets.tsv.gz
QTD000227	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000227.credible_sets.tsv.gz
QTD000228	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000228.credible_sets.tsv.gz
QTD000229	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000229.credible_sets.tsv.gz
QTD000230	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000230.credible_sets.tsv.gz
QTD000231	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000231.credible_sets.tsv.gz
QTD000232	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000232.credible_sets.tsv.gz
QTD000233	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000233.credible_sets.tsv.gz
QTD000234	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000234.credible_sets.tsv.gz
QTD000235	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000235.credible_sets.tsv.gz
QTD000236	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000236.credible_sets.tsv.gz
QTD000237	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000237.credible_sets.tsv.gz
QTD000238	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000238.credible_sets.tsv.gz
QTD000239	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000239.credible_sets.tsv.gz
QTD000240	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000240.credible_sets.tsv.gz
QTD000241	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000241.credible_sets.tsv.gz
QTD000242	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000242.credible_sets.tsv.gz
QTD000243	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000243.credible_sets.tsv.gz
QTD000244	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000244.credible_sets.tsv.gz
QTD000245	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000245.credible_sets.tsv.gz
QTD000246	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000246.credible_sets.tsv.gz
QTD000247	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000247.credible_sets.tsv.gz
QTD000248	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000248.credible_sets.tsv.gz
QTD000249	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000249.credible_sets.tsv.gz
QTD000250	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000250.credible_sets.tsv.gz
QTD000251	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000251.credible_sets.tsv.gz
QTD000252	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000252.credible_sets.tsv.gz
QTD000253	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000253.credible_sets.tsv.gz
QTD000254	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000254.credible_sets.tsv.gz
